fm_id,type,Title,alternative_title,language,y1,y2,d1,d2,m1,m2,format,place_id_fk1,place_id_fk2,link,ext_notes,import
1928,printed,Commentaria & conciones in Danielem prophetam,0,Latin,1602,1602,0,0,0,0,0,26,0,http://www.odis.be/lnk/en/PB_46860,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1929,printed,Brocardica juris,0,Latin,1507,1507,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46889,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1930,printed,"De universitate libri tres, quibus universa de natura philosophia continetur",0,Latin,1556,1556,0,0,0,0,4o,26,0,http://www.odis.be/lnk/en/PB_46912,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1931,printed,Commentarius [...] in quatvor evangelia,0,Latin,1634,1634,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46926,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1932,printed,Episcopi Iprensis Tetrateuchus sive Commentarius in Sancta Jesu Christi evangelia,0,Latin,1638,1638,0,0,0,0,4o,116,0,http://www.odis.be/lnk/en/PB_46927,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1933,printed,"Tetrateuchus, sive Commentarius in sancta Iesu Christi evangelia",0,Latin,1639,1639,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46928,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1934,printed,"Pentateuchus, sive Commentarius in quinque libros Moysis",0,Latin,1641,1641,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46929,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1935,printed,De natura libri V,0,Latin,1573,1573,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46947,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1936,printed,De natura. Lib. V,0,Latin,1613,1613,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46948,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1937,printed,"Aristotelis aliorumque philosophorum ac medicorum, problemata",0,Latin,1640,1640,0,0,0,0,32o,0,0,http://www.odis.be/lnk/en/PB_46949,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1938,printed,Textus logicae Aristotelis [lost book],0,Latin,1542,1542,0,0,0,0,0,2,0,http://www.odis.be/lnk/en/PB_46951,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1939,printed,Theologicarum sententiarum liber unus,0,0,1548,1548,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46963,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1940,printed,Sententiarum libri IIII,0,Latin,1556,1556,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_47014,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1941,printed,De methodo medicinae liber unus,0,Latin,1564,1564,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_47020,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1942,printed,"In tres libros Galeni de temperamentis, & unum de inaequali intemperie commentarii quatuor",0,Latin,1535,1535,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_47022,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1943,printed,In primum aphorismorum Hippocratis librum commentarius,0,Latin,1538,1538,0,0,0,0,4o,26,0,http://www.odis.be/lnk/en/PB_47023,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1944,printed,Corollarium super missione sanguinis in pleuritide,0,Latin,1541,1541,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47025,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1945,printed,De cauteriis libri quinque,0,Latin,1598,1598,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_47027,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1946,printed,De cauteriis libri quinque,0,Latin,1601,1601,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_47029,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1947,printed,De viribus imaginationis tractatus,0,Latin,1608,1608,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_47030,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1948,printed,De formatrice foetus liber: in quo ostenditur animam rationalem infundi tertia die,0,Latin,1620,1620,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47034,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1949,printed,De formatrice foetus: liber secundus in quo prioris doctrina pleniùs examinatur & defenditur,0,Latin,1624,1624,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_47035,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1950,printed, Organum universum,0,Latin,1564,1564,0,0,0,0,4o,2729,0,http://www.odis.be/lnk/en/PB_47126,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1951,printed,Organon (Logica vetus),0,Latin,1475,1475,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_47132,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1952,printed,"Aphorismi, ex diversorum codicum collatione",0,Greek,1533,1533,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_47140,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1953,printed,De ratione victus in morbis acutis secundum Hippocratum et de placitis Hippocratis et Platonis Latine,0,Latin,1556,1556,0,0,0,0,0,2,0,http://www.odis.be/lnk/en/PB_47141,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1954,printed,Aphorismi,0,Greek,1529,1529,0,0,0,0,0,2,0,http://www.odis.be/lnk/en/PB_47143,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1955,printed,De insomniis liber,0,Latin,1541,1541,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47144,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1956,printed,De insomniis liber. De ea quae ex insomnis habetur affectionum dignotione,0,Latin,1546,1546,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47145,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1957,printed,Aphorismi Hippocratis in locos communes ordine doctrinae compositiuae in usum tironum medicinae digesti [lost book],0,Latin,1562,1562,0,0,0,0,12o,26,0,http://www.odis.be/lnk/en/PB_47146,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1958,printed,De medicamentis purgatoriis libellus,0,Latin,1583,1583,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47147,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1959,printed,In Claudii Galeni Pergameni librum de inaequali intemperie commentarii,0,Latin,1551,1551,0,0,0,0,0,26,0,http://www.odis.be/lnk/en/PB_47148,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1960,printed,In Claudii Galeni Pergameni librum de inaequali intemperie commentarii,0,Latin,1553,1553,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47149,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1961,printed,De animo libri III,0,Latin,1575,1575,0,0,0,0,4o,2729,0,http://www.odis.be/lnk/en/PB_47150,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1962,printed,De coelo libri IIII,0,Latin,1575,1575,0,0,0,0,4o,2729,0,http://www.odis.be/lnk/en/PB_47151,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1963,printed,De Moribus ad Nicomachum Libri decem,0,Latin,1575,1575,0,0,0,0,4o,2729,0,http://www.odis.be/lnk/en/PB_47152,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1964,printed,Meteorologicorum libri quator,0,Latin,1575,1575,0,0,0,0,4o,2729,0,http://www.odis.be/lnk/en/PB_47153,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1965,printed," Organum universum, unum cum isagoge. ",0,Latin,1578,1578,0,0,0,0,4o,2729,0,http://www.odis.be/lnk/en/PB_47154,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1966,printed,De moribus ad Nicomachum libri decem. ,0,Latin,1589,1589,0,0,0,0,8o,2729,0,http://www.odis.be/lnk/en/PB_47162,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1967,printed,De animo libri III,0,Latin,1590,1590,0,0,0,0,4o,2729,0,http://www.odis.be/lnk/en/PB_47163,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1968,printed,De caelo libri IIII,0,Latin,1590,1590,0,0,0,0,4o,2729,0,http://www.odis.be/lnk/en/PB_47164,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1969,printed,De natura aut rerum principiis libri VIII,0,Latin,1590,1590,0,0,0,0,4o,2729,0,http://www.odis.be/lnk/en/PB_47165,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1970,printed,Meteorologicorum libri quatuor,0,Latin,1590,1590,0,0,0,0,4o,2729,0,http://www.odis.be/lnk/en/PB_47166,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1971,printed," Organum universum, una cum isagoge",0,Latin,1593,1593,0,0,0,0,4o,2729,0,http://www.odis.be/lnk/en/PB_47167,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1972,printed,De natura aut rerum principiis libri octo,0,Latin,1596,1596,0,0,0,0,4o,2729,0,http://www.odis.be/lnk/en/PB_47168,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1973,printed,Principia Rerum Ejusdem Meteorologica Perione Interprete [lost book],0,Latin,1566,1566,0,0,0,0,4o,2729,0,http://www.odis.be/lnk/en/PB_47187,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1974,printed,Aristotelis principia rerum ejusdem Meterologica Periono interprete [lost book],0,Latin,1576,1576,0,0,0,0,4o,2729,0,http://www.odis.be/lnk/en/PB_47188,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1975,printed,Fundamenta medicinae,0,Latin,1634,1634,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_47191,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1976,printed,De paratu facilibus libellus,0,Latin,1533,1533,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47210,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1977,printed,De naturalibus facultatibus libri tres,0,Latin,1547,1547,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47211,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1978,printed,"Textus priorum, textus posteriorum et de sophisticis elenchis",0,Latin,1510,1510,0,0,0,0,0,26,0,http://www.odis.be/lnk/en/PB_47274,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1979,printed,Textus Thopicorum,0,Latin,1510,1510,0,0,0,0,0,26,0,http://www.odis.be/lnk/en/PB_47275,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1980,printed,Digestorum seu pandectarum juris civilis partitio et methodus,0,Latin,1565,1565,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47303,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1981,printed,Institutionum juris canonici libri IV,0,Latin,1566,1566,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47304,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1982,printed,Institutionum juris canonici libri IV [lost book],0,Latin,1561,1561,0,0,0,0,0,26,0,http://www.odis.be/lnk/en/PB_47305,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1983,printed,"Diatribarum, seu exercitationum ad jus civile, libri tres",0,Latin,1576,1576,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47306,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1984,printed,Topicorum seu de locis legalibus liber [ghost book],0,Latin,1552,1552,0,0,0,0,0,2,0,http://www.odis.be/lnk/en/PB_47307,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1985,printed,Adnotationes in libros quatuor Institutionum juris civilis [lost book],0,Latin,1558,1558,0,0,0,0,12o,26,0,http://www.odis.be/lnk/en/PB_47308,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1986,printed,Summationes in quatuor Institutionum imperialium libros [ghost book],0,Latin,1597,1597,0,0,0,0,0,2,0,http://www.odis.be/lnk/en/PB_47309,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1987,printed,Casus breves super totum corpus legum [lost book],0,Latin,0,0,0,0,0,0,0,2,0,http://www.odis.be/lnk/en/PB_47310,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1988,printed,Singularium opinionum libri sex,0,Latin,1629,1629,0,0,0,0,0,2,0,http://www.odis.be/lnk/en/PB_47314,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1989,printed,Illustrationes Institutionum juris [lost book],0,Latin,1515,1515,0,0,0,0,0,2,0,http://www.odis.be/lnk/en/PB_47317,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1990,printed,Commentarius ad usus feudorum,0,Latin,1554,1554,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_47320,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1991,printed,commentarius brevis in librum V. Decretalium,0,Latin,1649,1649,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_47321,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1992,printed,"Digestorum seu pandectarum pars secunda, a libro V usque ad librum XII",0,Latin,1567,1567,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47342,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1993,printed,Anacephaleosis dialecticae,0,Latin,1573,1573,0,0,0,0,broadsheet,26,0,http://www.odis.be/lnk/en/PB_47351,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1994,printed,Anacephaleosis dialecticae,0,Latin,1582,1582,0,0,0,0,broadsheet,26,0,http://www.odis.be/lnk/en/PB_47352,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1995,printed,Anacephaleosis ethicae [lost book],0,Latin,1594,1594,0,0,0,0,broadsheet,26,0,http://www.odis.be/lnk/en/PB_47353,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1996,printed,Collationes quinque super epistolam ad Romanos beati apostoli,0,Latin,1529,1529,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47440,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1997,printed,"Elucidatio in omnes epistolas apostolicas, quatuordecim Paulinas, & canonicas septem",0,Latin,1528,1528,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47441,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1998,printed,Tractatus de expositione mysteriorum missae. Sacri canonis missae expositio. Tractatus sanctarum meditationum pro cordis in Deo constabilitione,0,Latin,1528,1528,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47442,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1999,printed,"Elucidatio in omnes Epistolas Apostolicas, quatuordecim Paulinas, & Canonicas septe[m]",0,Latin,1529,1529,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47443,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2000,printed,Tractatus de expositione mysteriorum missae. Sacri canonis missae expositio. Tractatus sanctarum meditationum pro cordis in Deo constabilitione,0,Latin,1530,1530,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47444,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2001,printed,"Libri duo de authoritate libri apocalypsis beati Joannis apostoli, adversus eos qui canonicae & divinae hujus scripturae authoritati derogarunt",0,Latin,1530,1530,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47445,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2002,printed,Organum universum complectens opera eius,0,Latin,1595,1595,0,0,0,0,0,2,0,http://www.odis.be/lnk/en/PB_47470,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2003,printed,"Isagoge, id est introductio in dialecticen",0,Latin,1568,1568,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_47471,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2004,printed,Utrum conceptus in utero sit animal,0,Latin,1540,1540,0,0,0,0,4o,26,0,http://www.odis.be/lnk/en/PB_47490,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2005,printed,"De melancholia, sive atrae bilis morbo, ex voluminibus doctissima collectanea",0,Latin,1540,1540,0,0,0,0,4o,26,0,http://www.odis.be/lnk/en/PB_47491,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2006,printed,In Claudii Galeni Pergameni librum de inaequali intemperie commentarii,0,Latin,1561,1561,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47493,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2007,printed,Aphorismi,0,Latin,1563,1563,0,0,0,0,4o,0,0,http://www.odis.be/lnk/en/PB_47494,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2008,printed,Commentaria in Galeni artem Medieam et lib. VI de locis assectis [lost book],0,Latin,1564,1564,0,0,0,0,0,26,0,http://www.odis.be/lnk/en/PB_47495,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2009,printed,De fundamentis medicinæ libri sex acribologia scholastica accurati,0,Latin,1638,1638,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_47496,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2010,printed,"Dialectica isagoge, sive Instructio continens summatim praecipua logices capita",0,Latin,1687,1687,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47497,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2011,printed,"In Aristotelis Stagiritae, de rebus naturalibus libros brevis ac dilucidus commentarius [lost book]",0,Latin,1583,1583,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_47498,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2012,printed,Commentaria in Isagogen Porphyrii in omnes libros Aristotelis de dialectica [lost book],0,Latin,1588,1588,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_47499,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2013,printed,Corpus Iuris Canonici,0,Latin,1569,1570,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47500,"<p>A Corpus Iuris Canonici that was printed in 3 volumes</p><p>vol 1: Decretum Gratianum =&gt; see USTC&nbsp;401457, and STCV&nbsp;12914525</p><p>vol 2: Decretales Gregorii IX =&gt; see USTC&nbsp;401441, 404610, and STCV&nbsp;12915157<br></p><p>vol 3: Sextus liber Bonifatii VIII =&gt; see USTC&nbsp;401440</p>",Imported from 20231128_ml_ingest_odis_ml_pb.json
2014,printed,Paraphrases in psalmos,0,Latin,1573,1573,0,0,0,0,4o,26,0,http://www.odis.be/lnk/en/PB_47537,<p>Continuation of the Paraphraseon in Psalmos Davidicos printed in 1572</p>,Imported from 20231128_ml_ingest_odis_ml_pb.json
2015,printed,In sancta Jesu Christi Evangelia secundùm Lucam & Ioannem commentarius,0,Latin,1639,1639,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_47865,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2016,printed,In propheticum librum Job enarratio,0,Latin,1643,1643,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_47866,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2017,printed,Ars aequi et boni sive De jurisprudentia extemporali. Pars altera,0,Latin,1629,1629,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_47867,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2018,printed,"De iurisprudentia extemporali: sive Series regularum: quarum ductu & promptiùs intelligi ius certum, & controversum disceptari ex tempore possit. Pars prima",0,Latin,1628,1628,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_47868,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2019,printed,Commentaria de iure et iustitia caeterisque virtutibus cardinalibus cum adnexis [!] de quibus tractat divus Thomas,0,Latin,1651,1651,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_47869,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2020,printed,De iurisprudentia extemporali: libri III. sive Series principiorum & regularvum,0,Latin,1643,1643,0,0,0,0,0,2,0,http://www.odis.be/lnk/en/PB_47870,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2021,printed,Commentaria de virtutibus theologicis,0,Latin,1630,1630,0,0,0,0,0,2,0,http://www.odis.be/lnk/en/PB_47871,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2022,printed,Brevis commentarius in Canticum canticorum,0,Latin,1678,1678,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_47873,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2023,printed,"Commentaria in omnes B. Pauli apostoli, et in septem canonicas aliorum apostolorum epistolas",0,Latin,1678,1678,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_47874,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2024,printed,Fundamenta medicinae,0,Latin,1664,1664,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_47875,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2025,printed,Fundamenta medicinae,Editio tertia,Latin,1654,1654,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_47876,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2026,printed,"In primam partem D. Th. Aquinatis commentaria de Deo trino et uno, de angelis, et operibus sex dierum",0,Latin,1676,1676,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_47877,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2027,printed,Iustiniani Institutionum libri IV. Summariis quae erotematum loco sint interstincti,0,Latin,1647,1647,0,0,0,0,12o,2,0,http://www.odis.be/lnk/en/PB_47878,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2028,printed,Methodus remittendi & retinendi peccata,0,Latin,1686,1686,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_47879,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2029,printed,Methodus remittendi & retinendi peccata,0,Latin,1674,1674,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_47880,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2030,printed,"Pentateuchus, sive Commentarius in quinque libros Moysis",0,Latin,1660,1660,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_47881,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2031,printed,Regularum seu principiorum utriusque juris explicatio,0,Latin,1684,1684,0,0,0,0,12o,2,0,http://www.odis.be/lnk/en/PB_47882,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2032,printed,"Tetrateuchus, sive Commentaruvs in sancta Jesu Christi Evangelia",0,Latin,1676,1676,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_47883,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2033,printed,"Tetrateuchus, sive Commentarius in sancta Jesu Christi Evangelia",0,Latin,1659,1659,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_47884,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2034,printed,Tractatus III. qui accessit methodo remittendi & retinendi peccata,0,Latin,1674,1674,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_47885,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2035,printed,tabulae totius dialecticae [lost book],0,Latin,1589,1590,0,0,0,0,0,26,0,http://www.odis.be/lnk/en/PB_47953,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2036,printed,Anacephaleosis dialecticae [lost book],0,Latin,1589,1590,0,0,0,0,broadsheet,26,0,http://www.odis.be/lnk/en/PB_47954,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2037,printed,Ethicae [lost book],0,Latin,1590,1590,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_47955,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2038,printed,"Commentaria in isagogen Porphyrii, et in omnes libros de dialectica Aristotelis [lost book]",0,Latin,1563,1564,0,0,0,0,0,2,0,http://www.odis.be/lnk/en/PB_48269,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2039,printed,"Isagoge, id est introductio in dialecticen [lost book]",0,Greek; Latin,1564,1564,0,0,0,0,0,2,0,http://www.odis.be/lnk/en/PB_48270,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2040,printed,"De consideratione dialectica, libri VI",0,Latin,1582,1582,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_48388,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2041,printed,Ad tit. XVIII. lib. I. cod. de iuris et facti ignorantia praelectio academica,0,Latin,1652,1652,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_48414,<p>This book contains two commentaries:</p><p>=&gt; 1 from Joannes van Malcote</p><p>=&gt; 1 from Joannes Ramus which is a reprint of&nbsp;<span>Tractatvs de analogia ivris &amp; facti (first edition printed in 1557 =&gt; see ODIS/<span>PB_46327)</span></span></p>,Imported from 20231128_ml_ingest_odis_ml_pb.json
2042,printed,Tractatus de analogia iuris & facti,0,Latin,1652,1652,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_48415,<p>This book contains two commentaries:</p><p>=&gt; 1 from Joannes van Malcote</p><p>=&gt; 1 from Joannes Ramus which is a reprint of&nbsp;Tractatvs de analogia ivris &amp; facti (first edition printed in 1557 =&gt; see ODIS/PB_46327)</p>,Imported from 20231128_ml_ingest_odis_ml_pb.json
2043,printed,De iure fevdorum libri qvatuor,0,Latin,1647,1647,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_48417,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2044,printed,Arithmeticae practicae regulae brevissimae ,0,Latin,1654,1654,0,0,0,0,12o,2,0,http://www.odis.be/lnk/en/PB_48430,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2045,printed,Commentarii in ecclesiasticum,0,Latin,1569,1569,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_48702,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2046,printed,"Annotationes in librum sapientiae Salomonis in quibus breviter, et genuinus literae sensus, et germana lectio ostenditur",0,Latin,1577,1577,0,0,0,0,4o,0,0,http://www.odis.be/lnk/en/PB_48703,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2047,printed,"Commentariorum in suam concordiam, ac totam historiam evangelicam, partes IIII",0,Latin,1581,1581,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_48704,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2048,printed,Commentaria in proverbia Salomonis,0,Latin,1589,1589,0,0,0,0,4o,26,0,http://www.odis.be/lnk/en/PB_48705,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2049,printed,"Commentariorum in suam concordiam, ac totam historiam evangelicam epitome",0,Latin,1593,1593,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_48706,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2050,printed,"Commentariorum in suam concordiam, ac totam historiam evangelicam epitome",0,Latin,1594,1594,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_48707,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2051,printed,"Commentariorum in suam concordiam, ac totam historiam evangelicam, partes IIII",0,Latin,1613,1613,0,0,0,0,2o,26,0,http://www.odis.be/lnk/en/PB_48708,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2052,printed,In Proverbia Salomonis accuratissima et doctissima commentaria,0,Latin,1614,1614,0,0,0,0,2o,26,0,http://www.odis.be/lnk/en/PB_48709,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
